,country,year,lat,lon,wealthpooled,cluster
7902,guinea,2012,11.486594200134276,-12.981633186340332,-1.0578545,C
7903,guinea,2012,8.804173469543457,-8.374110221862793,-0.45539358,A
7904,guinea,2012,8.808490753173828,-10.09158992767334,-0.7482773,A
7905,guinea,2012,9.08620262145996,-10.43727207183838,-1.0040126,A
7906,guinea,2012,9.50188446044922,-12.869772911071776,-0.8785282,B
7907,guinea,2012,10.99073886871338,-12.488386154174805,-0.7300452,A
7908,guinea,2012,10.53925323486328,-13.911843299865724,-0.27230722,B
7909,guinea,2012,9.106571197509766,-9.897180557250977,-0.8287771,C
7910,guinea,2012,10.580595016479492,-13.26783561706543,-0.7376599,D
7911,guinea,2012,11.570441246032717,-12.191129684448242,-0.6330511,A
7912,guinea,2012,10.596738815307615,-12.343788146972656,-0.7240886,A
7913,guinea,2012,11.491570472717283,-12.438353538513184,-0.106594995,B
7914,guinea,2012,10.507305145263672,-9.07852554321289,-0.59024817,D
7915,guinea,2012,9.591140747070312,-13.636390686035156,1.2106613,B
7916,guinea,2012,10.711189270019531,-11.287101745605469,-0.6389549,A
7917,guinea,2012,9.16864776611328,-10.109801292419434,0.14573503,B
7918,guinea,2012,9.597723007202148,-13.621905326843262,0.89803857,B
7919,guinea,2012,9.94134521484375,-13.86553192138672,0.27841458,A
7920,guinea,2012,11.442919731140137,-10.698630332946776,-1.027841,E
7921,guinea,2012,10.654532432556152,-14.559615135192873,0.48628116,C
7922,guinea,2012,11.927545547485352,-12.33128833770752,-0.5079722,A
7923,guinea,2012,9.241433143615724,-9.84971046447754,-1.0599256,C
7924,guinea,2012,10.971898078918455,-14.279052734375,0.4973427,E
7925,guinea,2012,11.116331100463867,-12.822992324829102,-0.8271983,A
7926,guinea,2012,9.899491310119627,-13.570390701293944,0.2806439,D
7927,guinea,2012,9.539074897766112,-13.666509628295898,1.3763348,B
7928,guinea,2012,8.88595962524414,-10.17479133605957,0.079712965,B
7929,guinea,2012,10.775489807128906,-14.392273902893066,-0.462685,D
7930,guinea,2012,11.68512725830078,-11.545157432556152,-1.0159259,B
7931,guinea,2012,11.413978576660156,-12.282938957214355,0.13008037,C
7932,guinea,2012,11.945123672485352,-8.809148788452148,0.12025873,A
7933,guinea,2012,12.002220153808594,-12.329849243164062,-0.46818686,A
7934,guinea,2012,10.218152046203612,-13.442450523376465,-0.8396364,B
7935,guinea,2012,11.728310585021973,-12.248981475830078,-0.5633989,C
7936,guinea,2012,11.435761451721191,-12.692026138305664,0.01613171,A
7937,guinea,2012,11.222368240356444,-12.695111274719238,-0.45925584,A
7938,guinea,2012,11.427619934082031,-9.167048454284668,1.435051,C
7939,guinea,2012,11.285353660583496,-10.717418670654297,0.62659085,D
7940,guinea,2012,11.589999198913574,-12.547958374023438,-0.11599942,B
7941,guinea,2012,10.380743980407717,-12.071249008178713,0.82192117,D
7942,guinea,2012,8.166535377502441,-8.499119758605957,-0.7526903,B
7943,guinea,2012,10.706456184387209,-14.40760612487793,-0.54095465,D
7944,guinea,2012,11.419811248779297,-11.578685760498049,-0.42531484,C
7945,guinea,2012,9.777896881103516,-10.706740379333496,-0.6505511,B
7946,guinea,2012,9.776626586914062,-13.517312049865724,1.1363051,B
7947,guinea,2012,9.62630558013916,-13.57261562347412,1.3815472,B
7948,guinea,2012,11.16114902496338,-12.775718688964844,-0.5243954,A
7949,guinea,2012,10.12155818939209,-10.090551376342772,-0.8307548,C
7950,guinea,2012,11.310762405395508,-12.686747550964355,-0.9495251,A
7951,guinea,2012,9.638779640197754,-10.472206115722656,-0.67352295,E
7952,guinea,2012,11.924312591552734,-11.876617431640623,-0.68477154,D
7953,guinea,2012,11.177751541137695,-13.53087329864502,-0.7267719,A
7954,guinea,2012,9.585986137390137,-13.616144180297852,1.2186929,B
7955,guinea,2012,10.131563186645508,-12.545926094055176,-0.30552033,B
7956,guinea,2012,10.392617225646973,-9.306879997253418,0.82443714,B
7957,guinea,2012,11.44259262084961,-12.246996879577637,-0.22146688,C
7958,guinea,2012,11.04412841796875,-12.604537963867188,-0.43116593,A
7959,guinea,2012,7.723696231842041,-8.824271202087402,0.20646499,B
7960,guinea,2012,10.251218795776367,-13.067914962768556,-0.8422098,A
7961,guinea,2012,7.792973041534424,-8.520241737365723,0.25353706,E
7962,guinea,2012,9.266374588012695,-9.00428295135498,0.15148948,A
7963,guinea,2012,10.392273902893066,-12.083662986755373,1.2449062,D
7964,guinea,2012,10.03718376159668,-12.884516716003418,0.33476803,B
7965,guinea,2012,10.316797256469728,-8.909647941589355,-0.62847066,D
7966,guinea,2012,10.8984956741333,-8.864394187927246,-0.30777758,C
7967,guinea,2012,8.566452980041504,-9.405957221984863,-0.5879242,E
7968,guinea,2012,10.036404609680176,-10.765896797180176,0.7480872,A
7969,guinea,2012,7.813601970672607,-9.16128921508789,-0.7592835,E
7970,guinea,2012,11.12864112854004,-13.964967727661133,-0.31850666,D
7971,guinea,2012,10.01178741455078,-13.78267765045166,-0.4322525,A
7972,guinea,2012,10.033517837524414,-10.73637866973877,0.51234525,A
7973,guinea,2012,9.99069595336914,-12.95415496826172,0.7819079,B
7974,guinea,2012,11.832999229431152,-10.04104232788086,-0.36977056,B
7975,guinea,2012,10.067513465881348,-10.75220775604248,0.11947483,A
7976,guinea,2012,9.957548141479492,-8.756903648376465,-0.8954219,B
7977,guinea,2012,10.13387680053711,-13.927730560302734,-0.39541438,D
7978,guinea,2012,10.378745079040527,-12.082578659057615,1.0664064,D
7979,guinea,2012,8.704364776611328,-8.828914642333984,-0.23574471,C
7980,guinea,2012,10.383465766906738,-9.288637161254885,0.8080914,B
7981,guinea,2012,7.742355823516846,-8.827556610107422,0.3464666,B
7982,guinea,2012,11.09709358215332,-13.789201736450195,1.3360677,B
7983,guinea,2018,10.392903327941896,-12.073052406311035,0.9539074,D
7984,guinea,2018,10.927681922912598,-12.826597213745115,-0.64211017,A
7985,guinea,2018,8.109269142150879,-8.984061241149902,-0.3640275,C
7986,guinea,2018,11.011327743530272,-13.107348442077637,-0.5820584,D
7987,guinea,2018,9.544356346130373,-13.6654052734375,1.8893237,B
7988,guinea,2018,10.665008544921877,-9.635001182556152,0.24148197,E
7989,guinea,2018,10.30348014831543,-9.65710735321045,-0.48264968,E
7990,guinea,2018,10.02615737915039,-13.942415237426758,-0.23200889,A
7991,guinea,2018,10.257914543151855,-12.712407112121582,-0.22539404,D
7992,guinea,2018,9.723549842834473,-12.99012279510498,-0.31355274,C
7993,guinea,2018,10.44771671295166,-13.520813941955566,-0.58462936,B
7994,guinea,2018,11.201213836669922,-11.112116813659668,-0.37385905,D
7995,guinea,2018,10.694562911987305,-11.624629974365234,-0.28170714,D
7996,guinea,2018,9.586853981018066,-13.61469554901123,1.444695,B
7997,guinea,2018,8.368369102478027,-9.28039264678955,0.054222874,B
7998,guinea,2018,8.091034889221191,-8.492508888244629,-0.15227783,B
7999,guinea,2018,11.519372940063477,-12.626372337341309,-0.6699629,B
8000,guinea,2018,11.192298889160156,-12.58572769165039,1.1129674,A
8001,guinea,2018,12.511706352233888,-13.364206314086914,-0.25891036,B
8002,guinea,2018,8.532620429992676,-7.85622501373291,-0.05657538,B
8003,guinea,2018,9.681477546691896,-13.488017082214355,1.5026102,B
8004,guinea,2018,9.55864715576172,-13.63707160949707,1.2135692,B
8005,guinea,2018,8.823887825012207,-10.089903831481934,-0.51382446,A
8006,guinea,2018,9.46771240234375,-13.748149871826172,0.35929456,B
8007,guinea,2018,8.002301216125488,-8.877374649047852,-0.33495736,A
8008,guinea,2018,11.421019554138184,-9.168506622314451,1.2152044,C
8009,guinea,2018,9.86240291595459,-12.88147258758545,-0.23693778,B
8010,guinea,2018,11.319849967956545,-12.28084659576416,0.7413283,C
8011,guinea,2018,9.084680557250977,-13.258811950683594,-0.23225495,E
8012,guinea,2018,11.426809310913086,-9.18521785736084,1.6050633,C
8013,guinea,2018,9.67949104309082,-13.536832809448242,1.4670287,B
8014,guinea,2018,10.719059944152832,-12.913466453552246,-0.39319158,E
8015,guinea,2018,10.735450744628906,-10.401761054992676,0.1282506,D
8016,guinea,2018,11.430546760559082,-12.432890892028809,-0.117851384,B
8017,guinea,2018,11.271799087524414,-12.106578826904297,-0.5332595,D
8018,guinea,2018,10.65988826751709,-14.59657382965088,1.0282037,C
8019,guinea,2018,11.342816352844238,-12.287005424499512,0.83975595,C
8020,guinea,2018,9.188082695007324,-10.101858139038086,0.69327855,B
8021,guinea,2018,11.385552406311035,-12.241098403930664,0.020019501,C
8022,guinea,2018,10.810765266418455,-14.388278007507324,-0.22646484,D
8023,guinea,2018,9.613348960876465,-13.590986251831056,1.4729112,B
8024,guinea,2018,9.546476364135742,-13.66558074951172,1.6827482,B
8025,guinea,2018,11.478541374206545,-12.44199275970459,-0.01743853,B
8026,guinea,2018,10.79058837890625,-11.739903450012209,-0.33475795,D
8027,guinea,2018,11.231464385986328,-12.468388557434082,-0.18099612,A
8028,guinea,2018,10.97515106201172,-13.92747688293457,-0.4554261,C
8029,guinea,2018,7.96094799041748,-9.021257400512695,-0.6112972,C
8030,guinea,2018,10.483866691589355,-11.673669815063477,-0.5238396,B
8031,guinea,2018,10.368350982666016,-12.074576377868652,1.1949711,D
8032,guinea,2018,10.603280067443848,-8.706094741821289,0.7535877,B
8033,guinea,2018,10.9682035446167,-14.280808448791504,1.1553714,E
8034,guinea,2018,11.56047534942627,-9.308446884155272,0.8906258,D
8035,guinea,2018,9.65329360961914,-13.536999702453612,1.5556604,B
8036,guinea,2018,9.23540496826172,-8.335455894470215,-0.072259404,D
8037,guinea,2018,9.34170627593994,-8.789485931396484,-0.5461848,D
8038,guinea,2018,8.918842315673828,-10.151631355285645,0.26971278,B
8039,guinea,2018,9.643658638000488,-13.580117225646973,1.6973424,B
8040,guinea,2018,9.226937294006348,-9.91842269897461,-0.39754388,C
8041,guinea,2018,9.663541793823242,-13.57653522491455,1.4739121,B
8042,guinea,2018,7.767012119293213,-8.829914093017578,0.6222994,B
8043,guinea,2018,11.453356742858888,-11.779497146606444,-0.48347822,C
8044,guinea,2018,9.561997413635254,-13.636101722717283,1.3947871,B
8045,guinea,2018,9.625029563903809,-13.63718318939209,1.8530054,B
8046,guinea,2018,10.6511812210083,-11.414976119995115,-0.22171357,C
8047,guinea,2018,9.35105037689209,-13.103299140930176,-0.37646818,C
8048,guinea,2018,11.297815322875977,-13.241377830505373,-0.7658928,C
8049,guinea,2018,8.679681777954102,-8.649497032165527,0.32696125,C
8050,guinea,2018,9.081360816955566,-10.272906303405762,-0.100301504,A
8051,guinea,2018,10.657630920410156,-14.572385787963867,1.2197324,C
8052,guinea,2018,11.585567474365234,-9.379178047180176,0.89955765,D
8053,guinea,2018,11.145760536193848,-13.580471992492676,-1.0601702,A
8054,guinea,2018,9.55836009979248,-13.416596412658691,-0.32668495,E
8055,guinea,2018,9.706839561462402,-13.482906341552734,1.5885494,B
8056,guinea,2018,11.423998832702637,-12.530921936035156,-0.43238872,B
8057,guinea,2018,9.274102210998535,-9.01389503479004,0.39194253,A
8058,guinea,2018,10.672689437866213,-12.234152793884276,0.7947462,B
8059,guinea,2018,9.682863235473633,-13.564528465270996,1.1297691,B
8060,guinea,2018,10.032526969909668,-10.755292892456056,0.4830208,A
8061,guinea,2018,8.515469551086426,-10.384108543395996,-0.47708666,D
8062,guinea,2018,10.387113571166992,-9.312789916992188,1.1845986,B
8063,guinea,2018,10.056408882141112,-12.843873977661133,1.0996591,B
8064,guinea,2018,11.377449035644531,-12.626198768615724,-0.24857654,A
8065,guinea,2018,10.853466987609863,-14.451095581054688,0.47305572,D
8066,guinea,2018,10.116572380065918,-13.021031379699709,-0.24704304,A
8067,guinea,2018,9.778375625610352,-10.966192245483398,-0.37226406,C
8068,guinea,2018,9.685521125793455,-13.527311325073242,1.3103982,B
8069,guinea,2018,9.197081565856934,-10.116393089294434,0.4977641,B
8070,guinea,2018,10.722399711608888,-11.101058959960938,1.0288316,B
8071,guinea,2018,10.117588996887209,-12.876914978027344,-0.11318866,B
8072,guinea,2018,9.78118896484375,-13.492083549499512,1.2549182,B
8073,guinea,2018,8.537640571594238,-9.49457836151123,-0.11336116,E
8074,guinea,2018,11.058035850524902,-12.622825622558594,-0.2163887,A
8075,guinea,2018,10.67916774749756,-11.791836738586426,-0.33664218,B
8076,guinea,2018,10.820479393005373,-9.15307331085205,-0.34520847,D
8077,guinea,2018,10.020870208740234,-10.72933292388916,0.733644,A
8078,guinea,2018,10.36770725250244,-12.10377025604248,0.8978332,D
8079,guinea,2018,9.940000534057615,-11.093615531921388,-0.47181037,B
8080,guinea,2018,10.535699844360352,-12.189654350280762,-0.14940628,C
8081,guinea,2018,12.097966194152832,-12.5508451461792,-0.6577257,E
8082,guinea,2018,10.900336265563965,-13.040620803833008,1.0476848,D
8083,guinea,2018,10.770917892456056,-14.475096702575684,-0.23528269,D
8084,guinea,2018,11.33713722229004,-10.753952026367188,-0.24595547,D
8085,guinea,2018,9.51426601409912,-13.702022552490234,1.6088612,B
8086,guinea,2018,11.320012092590332,-12.266590118408203,0.76559204,C
8087,guinea,2018,10.893502235412598,-13.058394432067873,-0.62506336,D
8088,guinea,2018,9.224268913269045,-9.298789024353027,0.20427375,B
8089,guinea,2018,11.325799942016602,-12.310606002807615,0.87313884,C
8090,guinea,2018,10.380353927612305,-12.076229095458984,1.5787376,D
8091,guinea,2018,9.582672119140623,-13.59191608428955,1.4225338,B
8092,guinea,2018,11.452362060546877,-8.884947776794434,0.25501952,E
8093,guinea,2018,11.919215202331545,-12.255908966064451,-0.52164894,A
8094,guinea,2018,12.314882278442385,-13.265751838684082,-0.20238437,C
8095,guinea,2018,9.038538932800291,-10.224409103393556,-0.60484046,A
8096,guinea,2018,9.966025352478027,-13.833327293395996,-0.37438953,A
8097,guinea,2018,8.569168090820312,-10.14951992034912,-0.32503673,A
8098,guinea,2018,9.671252250671388,-13.51501178741455,1.3204907,B
8099,guinea,2018,8.714234352111816,-8.845441818237305,-0.10793896,C
8100,guinea,2018,11.79029655456543,-13.21947193145752,-0.22170933,A
8101,guinea,2018,10.06119155883789,-12.86841869354248,1.4010017,B
8102,guinea,2018,11.06132698059082,-10.598464012145996,-0.032422286,C
8103,guinea,2018,10.857437133789062,-12.359758377075195,-0.20456468,B
8104,guinea,2018,9.196560859680176,-9.284345626831056,0.08652567,B
8105,guinea,2018,8.604735374450684,-10.41271686553955,-0.3095767,D
8106,guinea,2018,9.951623916625977,-8.736745834350586,-0.35010204,B
8107,guinea,2018,10.466343879699709,-12.052355766296388,-0.16653873,D
8108,guinea,2018,11.501731872558594,-9.59021282196045,0.13100688,A
8109,guinea,2018,10.075339317321776,-13.640143394470217,0.7877985,A
8110,guinea,2018,8.452899932861328,-9.14531707763672,-0.54458547,D
8111,guinea,2018,9.591348648071287,-13.605653762817385,1.572903,B
8112,guinea,2018,9.676474571228027,-13.610062599182127,1.6419535,B
8113,guinea,2018,11.324810028076172,-13.472577095031738,-0.83633596,D
8114,guinea,2018,11.31180191040039,-12.415817260742188,-0.5931843,C
8115,guinea,2018,9.590069770812988,-13.637884140014648,1.4925933,B
8116,guinea,2018,10.201205253601074,-14.215781211853027,-0.36460057,B
8117,guinea,2018,10.926417350769045,-14.29047679901123,1.4572741,E
8118,guinea,2018,9.106188774108888,-8.894298553466797,-0.11499516,B
8119,guinea,2018,11.51357364654541,-11.823787689208984,-0.5777659,C
8120,guinea,2018,11.058387756347656,-8.823938369750977,0.50024116,E
8121,guinea,2018,11.41432762145996,-13.441375732421877,-0.4312843,D
8122,guinea,2018,9.609800338745115,-13.61904525756836,1.5601081,B
8123,guinea,2018,12.1067476272583,-12.26580810546875,-0.11228248,A
8124,guinea,2018,11.620577812194824,-12.7471923828125,-0.43067685,D
8125,guinea,2018,10.29662036895752,-11.004782676696776,-0.3692585,E
8126,guinea,2018,10.394566535949709,-11.948080062866213,-0.3847071,B
8127,guinea,2018,9.713125228881836,-13.52333164215088,0.9911806,B
8128,guinea,2018,11.585549354553224,-8.722652435302734,0.08175864,D
8129,guinea,2018,12.384618759155272,-12.770064353942873,-0.7259397,E
8130,guinea,2018,10.594115257263184,-8.889192581176758,0.27166417,D
8131,guinea,2018,8.552270889282227,-10.115959167480469,-0.020783316,A
8132,guinea,2018,8.89894962310791,-8.284416198730469,0.58301634,A
8133,guinea,2018,8.635950088500977,-10.24887752532959,-0.43668938,A
8134,guinea,2018,10.033878326416016,-12.19285011291504,-0.58287364,C
8135,guinea,2018,11.280261039733888,-12.311758041381836,0.7714038,C
8136,guinea,2018,10.369778633117676,-13.57365608215332,1.8887638,B
8137,guinea,2018,11.339400291442873,-12.264130592346191,1.0356824,C
8138,guinea,2018,11.037517547607422,-12.7606782913208,-0.32881242,B
8139,guinea,2018,10.836342811584473,-14.372194290161133,0.35304567,D
8140,guinea,2018,9.656438827514648,-13.566722869873049,1.6179485,B
8141,guinea,2018,10.972121238708496,-14.069392204284668,-0.57033324,A
8142,guinea,2018,9.633275985717772,-13.540922164916992,1.6510754,B
8143,guinea,2018,7.900031089782715,-9.217785835266112,-0.82472444,D
8144,guinea,2018,11.586395263671877,-9.375494956970217,0.7998278,D
8145,guinea,2018,11.43498420715332,-12.107096672058104,-0.20606364,D
8146,guinea,2018,7.997705936431885,-8.33527660369873,-0.6055478,E
8147,guinea,2018,12.173216819763184,-12.114439010620115,-0.58906716,C
8148,guinea,2018,9.905912399291992,-13.85222053527832,-0.25437215,A
8149,guinea,2018,10.383044242858888,-14.274750709533691,-0.4834707,C
8150,guinea,2018,10.740059852600098,-11.999563217163086,0.008470712,B
8151,guinea,2018,9.073561668395996,-9.912174224853516,-0.5089704,C
8152,guinea,2018,10.778425216674805,-11.022977828979492,-0.20253167,B
8153,guinea,2018,12.083123207092283,-11.610116958618164,-0.68143654,C
8154,guinea,2018,10.559788703918455,-13.906004905700684,-0.5550305,B
8155,guinea,2018,8.712089538574219,-8.394599914550781,-0.27326176,C
8156,guinea,2018,10.340130805969238,-13.567005157470703,1.3341087,B
8157,guinea,2018,10.042997360229492,-12.834500312805176,1.015265,B
8158,guinea,2018,9.178985595703123,-12.969273567199709,0.2832762,E
8159,guinea,2018,11.68209457397461,-12.009014129638672,-0.43632025,A
8160,guinea,2018,8.786590576171875,-9.500737190246582,-0.65805286,C
8161,guinea,2018,9.708436012268066,-13.474156379699709,1.3890115,B
8162,guinea,2018,11.460641860961914,-13.99717140197754,-0.7994326,D
8163,guinea,2018,11.074835777282717,-14.499775886535645,-0.45717198,C
8164,guinea,2018,11.025092124938965,-12.07323169708252,0.2260475,C
8165,guinea,2018,9.696206092834473,-13.38335418701172,1.0477964,B
8166,guinea,2018,7.408166885375977,-9.253413200378418,-0.65612763,A
8167,guinea,2018,9.726540565490724,-13.516758918762209,0.9852528,B
8168,guinea,2018,9.584490776062012,-13.627388954162598,1.0765593,B
8169,guinea,2018,11.80805778503418,-8.908655166625977,0.7274013,A
8170,guinea,2018,10.695046424865724,-14.37757396697998,0.058801547,D
8171,guinea,2018,9.712396621704102,-13.530983924865724,0.8936324,B
8172,guinea,2018,10.686846733093262,-12.193293571472168,-0.1170602,B
8173,guinea,2018,11.24814510345459,-11.94873332977295,-0.013156731,A
8174,guinea,2018,12.040603637695312,-13.545003890991213,-0.5145331,C
8175,guinea,2018,10.239578247070312,-10.5348482131958,-0.59005505,C
8176,guinea,2018,11.777446746826172,-10.598026275634766,-0.5293161,C
8177,guinea,2018,10.928890228271484,-9.469996452331545,-0.2363556,D
8178,guinea,2018,9.628031730651855,-13.576457023620604,1.5221201,B
8179,guinea,2018,9.717886924743652,-13.400869369506836,1.0354745,B
8180,guinea,2018,10.887585639953612,-12.524751663208008,-0.16793256,E
8181,guinea,2018,10.753003120422363,-11.10312843322754,0.5544732,B
8182,guinea,2018,9.565377235412598,-13.657585144042969,1.4786584,B
8183,guinea,2018,11.412650108337402,-12.28054428100586,-0.047146436,C
8184,guinea,2018,9.516412734985352,-13.283843994140623,0.98905814,B
8185,guinea,2018,11.680309295654297,-12.453988075256348,-0.17254384,A
8186,guinea,2018,9.68357276916504,-12.821450233459473,-0.2791078,B
8187,guinea,2018,10.851661682128906,-14.793914794921877,-0.48251864,D
8188,guinea,2018,10.808182716369627,-9.467437744140623,0.050445914,C
8189,guinea,2018,11.83274269104004,-12.356587409973145,0.52914983,A
8190,guinea,2018,12.458401679992676,-13.497064590454102,-0.47909403,D
8191,guinea,2018,8.447263717651367,-10.478150367736816,-0.5821723,D
8192,guinea,2018,9.18380069732666,-10.112333297729492,0.7028492,B
8193,guinea,2018,9.638805389404297,-13.581345558166504,1.4152352,B
8194,guinea,2018,11.368818283081056,-9.156536102294922,0.113148406,C
8195,guinea,2018,11.773797035217283,-10.082548141479492,0.3308055,B
8196,guinea,2018,10.467812538146973,-12.491321563720703,-0.40499857,B
8197,guinea,2018,11.049821853637695,-12.398242950439451,1.0114621,A
8198,guinea,2018,11.1531400680542,-11.28469181060791,-0.8098651,C
8199,guinea,2018,10.413405418395996,-13.922906875610352,-0.5517827,C
8200,guinea,2018,9.95327091217041,-10.740374565124512,-0.4292143,A
8201,guinea,2018,10.365633010864258,-12.087376594543455,1.1489031,D
8202,guinea,2018,10.660513877868652,-14.572486877441406,1.2240367,C
8203,guinea,2018,11.061416625976562,-10.942853927612305,-0.32635805,D
8204,guinea,2018,9.22437572479248,-10.33917999267578,-0.3140452,E
8205,guinea,2018,9.581409454345703,-13.61326026916504,1.5297467,B
8206,guinea,2018,10.65823745727539,-12.82048797607422,-0.28300253,C
8207,guinea,2018,9.632058143615724,-10.508013725280762,0.1496629,E
8208,guinea,2018,11.484411239624023,-11.92999267578125,-0.42715448,A
8209,guinea,2018,10.970749855041504,-13.482574462890623,-0.5955224,E
8210,guinea,2018,9.299625396728516,-10.002104759216309,-0.3952635,A
8211,guinea,2018,9.662997245788574,-13.53396224975586,1.3800138,B
8212,guinea,2018,12.39107894897461,-12.88120937347412,-0.709224,E
8213,guinea,2018,9.66034984588623,-13.582612991333008,1.3438116,B
8214,guinea,2018,10.20325756072998,-14.3090181350708,-0.06847635,D
8215,guinea,2018,11.91507339477539,-9.270828247070312,-0.058673102,B
8216,guinea,2018,9.573410987854004,-13.6401948928833,1.2452841,B
8217,guinea,2018,10.376242637634276,-9.28880214691162,1.2706046,B
8218,guinea,2018,10.189849853515623,-11.168116569519045,-0.27589113,B
8219,guinea,2018,10.934365272521973,-13.686689376831056,-0.6990116,E
8220,guinea,2018,11.373031616210938,-11.45303440093994,-0.5004885,B
8221,guinea,2018,10.405679702758787,-13.586588859558104,1.3761371,B
8222,guinea,2018,8.843530654907227,-9.969372749328612,-0.99266064,C
8223,guinea,2018,11.585738182067873,-11.878019332885742,0.4284318,C
8224,guinea,2018,11.100604057312012,-12.052779197692873,-0.105076924,C
8225,guinea,2018,9.78305721282959,-10.599191665649414,-0.113092326,D
8226,guinea,2018,11.409975051879885,-9.165752410888672,0.9558577,C
8227,guinea,2018,10.863999366760254,-9.26016616821289,-0.00465675,C
8228,guinea,2018,11.43333911895752,-12.68307876586914,0.45101672,A
8229,guinea,2018,11.280864715576172,-10.721790313720703,0.91274226,D
8230,guinea,2018,9.628416061401367,-13.615596771240234,1.5139114,B
8231,guinea,2018,7.7761311531066895,-8.67273998260498,-0.14283583,E
8232,guinea,2018,11.830154418945312,-12.159135818481444,-0.62659305,A
8233,guinea,2018,8.594465255737305,-8.737929344177246,-0.50154454,B
8234,guinea,2018,11.771953582763672,-12.641764640808104,-0.5737264,D
8235,guinea,2018,9.587634086608888,-13.648686408996582,1.8435235,B
8236,guinea,2018,9.656783103942873,-13.566553115844728,1.7192185,B
8237,guinea,2018,10.567983627319336,-10.709360122680664,-0.3284391,C
8238,guinea,2018,9.54349136352539,-10.18427562713623,-0.4955467,E
8239,guinea,2018,11.185763359069824,-11.846818923950195,-0.40452194,B
8240,guinea,2018,11.54009246826172,-12.549057006835938,0.105633855,B
8241,guinea,2018,7.793209075927734,-8.532570838928223,0.37094006,E
8242,guinea,2018,9.567888259887695,-13.632413864135742,1.339033,B
8243,guinea,2018,8.54919147491455,-10.084757804870604,-0.73792523,A
8244,guinea,2018,10.899944305419922,-11.655722618103027,-0.13668488,D
8245,guinea,2018,11.542597770690918,-12.282609939575195,-0.31383342,C
8246,guinea,2018,8.547628402709961,-9.469698905944824,0.4461824,E
8247,guinea,2018,10.504833221435549,-11.194779396057127,-0.51463765,B
8248,guinea,2018,9.691366195678713,-13.466014862060549,1.2723069,B
8249,guinea,2018,8.056112289428711,-9.081518173217772,-0.6457176,C
8250,guinea,2018,9.636613845825195,-13.571279525756836,1.7544028,B
8251,guinea,2018,10.9157133102417,-8.44631290435791,-0.22384788,E
8252,guinea,2018,10.56821060180664,-8.881926536560059,0.13620923,D
8253,guinea,2018,11.418201446533203,-9.19681453704834,1.1070256,C
8254,guinea,2018,9.56745433807373,-13.645404815673828,1.3021,B
8255,guinea,2018,7.771279811859131,-8.82227897644043,0.49835697,B
8256,guinea,2018,9.982661247253418,-12.885820388793944,0.8852708,B
8257,guinea,2018,11.217376708984377,-12.769922256469728,-0.4901535,A
8258,guinea,2018,8.950584411621094,-8.138218879699707,-0.34931067,C
8259,guinea,2018,9.776400566101074,-13.484379768371582,1.3993553,B
8260,guinea,2018,11.06337547302246,-12.401447296142578,1.3857698,A
8261,guinea,2018,10.715803146362305,-12.188298225402832,-0.3225874,B
8262,guinea,2018,11.241443634033203,-12.66191577911377,-0.042081676,A
8263,guinea,2018,11.616860389709473,-8.7754487991333,-0.03239045,D
8264,guinea,2018,10.06398868560791,-10.721929550170898,0.6064122,A
8265,guinea,2018,11.2650728225708,-12.965149879455566,-0.8488422,A
8266,guinea,2018,9.547196388244627,-13.656524658203123,1.3953706,B
8267,guinea,2018,9.20344066619873,-10.104695320129396,0.46144187,B
8268,guinea,2018,11.585685729980469,-12.39655303955078,-0.37113944,E
8269,guinea,2018,10.982625961303713,-12.685995101928713,-0.047490858,B
8270,guinea,2018,10.92356300354004,-12.209522247314451,0.03366253,D
8271,guinea,2018,10.287294387817385,-12.330108642578123,-0.039504725,E
8272,guinea,2018,10.362475395202637,-14.425315856933594,-0.012824375,C
8273,guinea,2018,11.11245059967041,-12.864325523376465,-0.7442602,A
8274,guinea,2018,8.448526382446289,-9.563638687133787,-0.7536075,C
8275,guinea,2018,11.044520378112791,-12.402484893798828,0.7960316,A
8276,guinea,2018,10.982823371887209,-12.375125885009766,0.44449118,A
8277,guinea,2018,7.761591911315918,-8.470768928527832,-0.3842206,E
8278,guinea,2018,10.368565559387209,-12.071309089660645,1.2581594,D
8279,guinea,2018,11.854910850524902,-9.293230056762695,0.06922446,B
8280,guinea,2018,9.560990333557127,-9.725544929504396,-0.2841421,A
8281,guinea,2018,11.734574317932127,-9.722728729248049,-0.33866847,B
8282,guinea,2018,9.6436185836792,-13.610529899597168,1.9118583,B
8283,guinea,2018,10.701478958129885,-10.781288146972656,-0.30676013,E
8284,guinea,2018,10.673721313476562,-12.26418399810791,1.4859302,B
8285,guinea,2018,10.016239166259766,-13.771890640258787,-0.37403765,A
8286,guinea,2018,9.04155445098877,-9.57065773010254,-0.49034917,E
8287,guinea,2018,10.394654273986816,-12.706995964050291,-0.6720845,D
8288,guinea,2018,10.381630897521973,-13.430686950683594,-0.63523,B
8289,guinea,2018,7.662261009216309,-9.093602180480955,-0.73387545,D
8290,guinea,2018,9.472302436828612,-12.847519874572754,0.11083222,B
8291,guinea,2018,7.750833988189697,-8.18752384185791,-0.48557955,A
8292,guinea,2018,7.802727222442627,-8.804043769836426,-0.28385654,B
8293,guinea,2018,11.144478797912598,-12.29763889312744,-0.034244336,E
8294,guinea,2018,12.175354957580566,-12.75578784942627,-0.46085456,E
