country,year,cluster,lat,lon,households,wealthpooled,filename
lesotho,2009,400,-29.14764213562012,28.064207077026367,25,-0.32320163,-29_1_28_06.tif
lesotho,2014,1,-29.95539665222168,27.42593765258789,24,0.21726906,-29_9_27_42.tif
lesotho,2014,2,-30.1165828704834,27.981822967529297,23,-0.47080368,-30_1_27_98.tif
lesotho,2014,3,-29.3161735534668,27.53289794921875,24,1.1860479,-29_3_27_53.tif
lesotho,2014,4,-29.335458755493164,27.50537109375,22,0.9698039,-29_3_27_50.tif
lesotho,2014,5,-29.27060508728028,27.60801124572754,24,0.6676004,-29_2_27_60.tif
lesotho,2014,6,-29.30496597290039,29.06395149230957,23,0.7863497,-29_3_29_06.tif
lesotho,2014,7,-28.861957550048828,28.05815315246582,25,1.6576036,-28_8_28_05.tif
lesotho,2014,8,-29.8188419342041,27.23802947998047,25,1.4325904,-29_8_27_23.tif
lesotho,2014,9,-28.749454498291016,28.425649642944336,24,0.2336558,-28_7_28_42.tif
lesotho,2014,10,-29.353721618652344,27.495006561279297,22,0.93086046,-29_3_27_49.tif
lesotho,2014,11,-28.9783992767334,28.2127628326416,19,0.0064261723,-28_9_28_21.tif
lesotho,2014,12,-29.37333869934082,27.56151390075684,24,1.0041184,-29_3_27_56.tif
lesotho,2014,13,-29.938045501708984,27.39172744750977,24,0.75812703,-29_9_27_39.tif
lesotho,2014,14,-28.718854904174805,28.45450019836425,24,-0.5118782,-28_7_28_45.tif
lesotho,2014,15,-30.05551147460937,28.784292221069336,23,-0.42935407,-30_0_28_78.tif
lesotho,2014,16,-28.98674964904785,28.045793533325195,24,0.367152,-28_9_28_04.tif
lesotho,2014,17,-30.101482391357425,28.67974281311035,25,0.07076114,-30_1_28_67.tif
lesotho,2014,18,-28.92754173278809,27.89555549621582,25,0.036641918,-28_9_27_89.tif
lesotho,2014,19,-30.016647338867188,28.771026611328125,22,-0.67683583,-30_0_28_77.tif
lesotho,2014,20,-30.17733192443848,27.44170570373535,25,0.4614473,-30_1_27_44.tif
lesotho,2014,21,-29.30128669738769,27.726547241210938,23,0.015010825,-29_3_27_72.tif
lesotho,2014,22,-29.19597053527832,28.868480682373047,20,0.76685125,-29_1_28_86.tif
lesotho,2014,23,-29.550683975219727,27.61319923400879,22,-0.33962065,-29_5_27_61.tif
lesotho,2014,24,-30.291173934936523,28.01633644104004,25,0.3527641,-30_2_28_01.tif
lesotho,2014,25,-29.4332332611084,27.707630157470703,25,1.0821246,-29_4_27_70.tif
lesotho,2014,26,-28.92086601257324,28.129541397094727,22,0.31441733,-28_9_28_12.tif
lesotho,2014,27,-30.17112922668457,27.722660064697266,25,-0.50860816,-30_1_27_72.tif
lesotho,2014,28,-29.824800491333008,27.24360084533692,25,0.48380005,-29_8_27_24.tif
lesotho,2014,29,-29.937339782714844,27.537029266357425,22,-0.022103896,-29_9_27_53.tif
lesotho,2014,30,-28.725736618041992,28.31460189819336,25,0.8548686,-28_7_28_31.tif
lesotho,2014,31,-30.11565017700196,28.263408660888672,25,-0.3040858,-30_1_28_26.tif
lesotho,2014,32,-29.853609085083008,27.39288711547852,23,0.44402644,-29_8_27_39.tif
lesotho,2014,33,-29.40179252624512,27.63860321044922,24,0.5096449,-29_4_27_63.tif
lesotho,2014,34,-29.47966766357422,28.29428482055664,23,-0.45166975,-29_4_28_29.tif
lesotho,2014,35,-30.11812973022461,28.683692932128903,19,0.51180714,-30_1_28_68.tif
lesotho,2014,36,-30.051538467407227,27.938947677612305,24,-0.09412714,-30_0_27_93.tif
lesotho,2014,37,-28.774782180786133,28.25305557250977,23,0.7806894,-28_7_28_25.tif
lesotho,2014,38,-30.363601684570312,27.501394271850582,24,0.015461883,-30_3_27_50.tif
lesotho,2014,39,-29.27457618713379,28.883846282958984,22,-0.5329526,-29_2_28_88.tif
lesotho,2014,40,-29.31000518798828,27.51401329040528,24,0.27110413,-29_3_27_51.tif
lesotho,2014,41,-29.28473663330078,29.208852767944336,22,-0.7871232,-29_2_29_20.tif
lesotho,2014,42,-30.10100555419922,28.50812530517578,25,-0.1931446,-30_1_28_50.tif
lesotho,2014,43,-29.148590087890625,27.63190460205078,21,0.039657705,-29_1_27_63.tif
lesotho,2014,44,-28.8408317565918,28.06324005126953,24,0.7135209,-28_8_28_06.tif
lesotho,2014,45,-29.97749328613281,28.959529876708984,20,-0.60201967,-29_9_28_95.tif
lesotho,2014,46,-29.433090209960938,27.690034866333008,24,-0.374807,-29_4_27_69.tif
lesotho,2014,47,-30.550701141357425,27.7163143157959,24,0.16772197,-30_5_27_71.tif
lesotho,2014,48,-29.797117233276367,27.217470169067383,25,1.0952966,-29_7_27_21.tif
lesotho,2014,49,-29.904226303100582,27.55255889892578,23,-0.10363011,-29_9_27_55.tif
lesotho,2014,50,-29.303565979003903,27.5163631439209,23,0.96581423,-29_3_27_51.tif
lesotho,2014,51,-28.706314086914062,28.25757026672364,25,0.6733417,-28_7_28_25.tif
lesotho,2014,52,-29.15700340270996,27.816436767578125,21,-0.3531968,-29_1_27_81.tif
lesotho,2014,53,-30.39340591430664,27.68313789367676,25,0.29711592,-30_3_27_68.tif
lesotho,2014,54,-28.879987716674805,27.9172420501709,25,0.43504208,-28_8_27_91.tif
lesotho,2014,55,-30.20614624023437,27.49212074279785,25,-0.094084896,-30_2_27_49.tif
lesotho,2014,56,-30.163429260253903,27.430614471435547,25,0.8189396,-30_1_27_43.tif
lesotho,2014,57,-29.47454833984375,28.179243087768555,25,-0.9121466,-29_4_28_17.tif
lesotho,2014,58,-29.437475204467773,27.53663825988769,25,0.32941562,-29_4_27_53.tif
lesotho,2014,59,-29.33480834960937,28.671846389770508,25,-0.99031794,-29_3_28_67.tif
lesotho,2014,60,-28.9649658203125,28.05660820007324,25,0.031192489,-28_9_28_05.tif
lesotho,2014,61,-29.32825088500977,29.04087257385254,21,0.3863429,-29_3_29_04.tif
lesotho,2014,62,-29.96791648864746,27.649490356445312,24,-0.32225332,-29_9_27_64.tif
lesotho,2014,63,-30.194408416748047,27.65704917907715,24,-0.71836686,-30_1_27_65.tif
lesotho,2014,64,-30.18228340148925,27.94094467163086,25,-0.37860486,-30_1_27_94.tif
lesotho,2014,65,-29.699522018432617,27.323673248291016,24,-0.14198375,-29_6_27_32.tif
lesotho,2014,66,-29.534337997436523,27.415266036987305,22,-0.18162024,-29_5_27_41.tif
lesotho,2014,67,-28.695632934570312,28.37386131286621,24,-0.2357978,-28_6_28_37.tif
lesotho,2014,68,-28.912532806396484,28.366641998291016,24,-0.16815044,-28_9_28_36.tif
lesotho,2014,69,-30.03064346313477,28.4363021850586,25,0.7215619,-30_0_28_43.tif
lesotho,2014,70,-28.76359748840332,28.262205123901367,21,1.4706117,-28_7_28_26.tif
lesotho,2014,71,-30.18965530395508,28.19698715209961,24,0.19790997,-30_1_28_19.tif
lesotho,2014,72,-29.091840744018555,28.09156608581543,24,-0.2954517,-29_0_28_09.tif
lesotho,2014,73,-28.823638916015625,28.068416595458984,23,0.9425012,-28_8_28_06.tif
lesotho,2014,74,-29.080900192260746,28.077091217041016,24,0.24764222,-29_0_28_07.tif
lesotho,2014,75,-29.252609252929688,28.442859649658203,24,-0.6641108,-29_2_28_44.tif
lesotho,2014,76,-29.279664993286133,29.04960250854492,24,0.7520601,-29_2_29_04.tif
lesotho,2014,77,-28.828447341918945,28.238615036010746,22,-0.19636656,-28_8_28_23.tif
lesotho,2014,78,-29.222850799560547,27.8808822631836,23,-0.33767363,-29_2_27_88.tif
lesotho,2014,79,-29.153308868408203,28.113666534423828,22,-0.15665825,-29_1_28_11.tif
lesotho,2014,80,-29.909217834472656,28.575931549072266,24,-0.79048043,-29_9_28_57.tif
lesotho,2014,81,-28.74801254272461,28.333908081054688,25,0.58892906,-28_7_28_33.tif
lesotho,2014,82,-29.29475784301757,27.49452018737793,24,1.5928776,-29_2_27_49.tif
lesotho,2014,83,-29.607839584350582,27.37621688842773,21,-0.3595809,-29_6_27_37.tif
lesotho,2014,84,-28.836036682128903,28.428125381469727,25,-0.56460416,-28_8_28_42.tif
lesotho,2014,85,-29.24736595153809,28.819747924804688,25,-0.47130913,-29_2_28_81.tif
lesotho,2014,86,-29.278133392333984,29.045249938964844,24,0.73222286,-29_2_29_04.tif
lesotho,2014,87,-29.866151809692383,28.069997787475582,21,-0.24957667,-29_8_28_06.tif
lesotho,2014,88,-28.764179229736328,28.29111671447754,25,-0.16503818,-28_7_28_29.tif
lesotho,2014,89,-29.15592384338379,27.746490478515625,21,1.0504612,-29_1_27_74.tif
lesotho,2014,90,-29.876060485839844,27.20661163330078,25,-0.23940322,-29_8_27_20.tif
lesotho,2014,91,-30.27289772033692,27.863893508911133,23,0.9519896,-30_2_27_86.tif
lesotho,2014,92,-29.69542121887207,28.254941940307617,25,-0.67209834,-29_6_28_25.tif
lesotho,2014,93,-30.1224422454834,28.66755485534668,25,-0.43041816,-30_1_28_66.tif
lesotho,2014,94,-29.84209632873535,28.374208450317383,25,-0.7636849,-29_8_28_37.tif
lesotho,2014,95,-29.85782051086425,28.928510665893555,22,-0.3710068,-29_8_28_92.tif
lesotho,2014,96,-30.114267349243164,28.67917823791504,22,1.1607233,-30_1_28_67.tif
lesotho,2014,97,-29.365842819213867,27.499574661254883,23,1.2547319,-29_3_27_49.tif
lesotho,2014,98,-30.37092971801757,27.874174118041992,25,0.066558674,-30_3_27_87.tif
lesotho,2014,100,-28.76450538635254,28.39903259277344,25,-0.15898907,-28_7_28_39.tif
lesotho,2014,101,-29.103073120117188,27.982166290283203,22,0.5701352,-29_1_27_98.tif
lesotho,2014,102,-30.188188552856445,27.50670623779297,25,0.051100317,-30_1_27_50.tif
lesotho,2014,103,-29.96491813659668,27.47435188293457,23,-0.15537474,-29_9_27_47.tif
lesotho,2014,104,-30.12368965148925,27.323074340820312,25,0.058653023,-30_1_27_32.tif
lesotho,2014,105,-29.3276309967041,28.63141632080078,25,-0.60923916,-29_3_28_63.tif
lesotho,2014,106,-29.111072540283203,27.92286872863769,20,-0.05534222,-29_1_27_92.tif
lesotho,2014,107,-30.1445541381836,27.47289657592773,23,0.8798662,-30_1_27_47.tif
lesotho,2014,108,-28.76766014099121,28.260196685791016,24,0.7521115,-28_7_28_26.tif
lesotho,2014,109,-29.323144912719727,29.14883613586425,22,-0.4529435,-29_3_29_14.tif
lesotho,2014,110,-30.3718318939209,27.72197914123535,18,0.49212143,-30_3_27_72.tif
lesotho,2014,111,-29.00351524353028,28.07665252685547,21,-0.064833954,-29_0_28_07.tif
lesotho,2014,112,-28.760560989379883,28.39696502685547,25,-0.40801287,-28_7_28_39.tif
lesotho,2014,113,-29.58749008178711,28.72355842590332,24,-0.09475454,-29_5_28_72.tif
lesotho,2014,114,-29.294544219970703,27.938419342041016,22,-0.38543326,-29_2_27_93.tif
lesotho,2014,115,-29.833669662475582,27.351436614990234,22,-0.1622313,-29_8_27_35.tif
lesotho,2014,116,-29.541542053222656,28.57634162902832,25,-0.21555074,-29_5_28_57.tif
lesotho,2014,117,-29.552282333374023,28.714155197143555,21,-0.17762476,-29_5_28_71.tif
lesotho,2014,118,-29.094453811645508,27.77021598815918,25,0.034680005,-29_0_27_77.tif
lesotho,2014,119,-29.61056327819824,28.85066032409668,22,-0.61933976,-29_6_28_85.tif
lesotho,2014,120,-28.599245071411133,28.64499855041504,25,-0.4446078,-28_5_28_64.tif
lesotho,2014,121,-29.89386940002441,28.71332359313965,20,-0.1159498,-29_8_28_71.tif
lesotho,2014,122,-30.102745056152344,27.86811065673828,25,-0.38176394,-30_1_27_86.tif
lesotho,2014,123,-30.158090591430664,27.47783470153809,25,0.6248349,-30_1_27_47.tif
lesotho,2014,124,-30.4564151763916,27.66551971435547,25,-0.46980712,-30_4_27_66.tif
lesotho,2014,125,-29.202028274536133,28.96111488342285,24,-0.8076494,-29_2_28_96.tif
lesotho,2014,126,-29.638107299804688,27.11377716064453,20,-0.20422459,-29_6_27_11.tif
lesotho,2014,127,-28.723880767822266,28.19311141967773,21,-0.20689535,-28_7_28_19.tif
lesotho,2014,128,-30.067596435546875,28.632139205932617,24,0.2380447,-30_0_28_63.tif
lesotho,2014,129,-29.412673950195312,28.849628448486328,18,-0.64130175,-29_4_28_84.tif
lesotho,2014,130,-30.320594787597656,27.874622344970703,25,0.10370424,-30_3_27_87.tif
lesotho,2014,131,-28.81209373474121,28.16865539550781,23,0.49977452,-28_8_28_16.tif
lesotho,2014,132,-29.37793731689453,27.778627395629883,25,0.22016759,-29_3_27_77.tif
lesotho,2014,133,-29.151756286621094,27.7571964263916,21,0.48195383,-29_1_27_75.tif
lesotho,2014,134,-29.664596557617188,28.427583694458008,24,-0.76427585,-29_6_28_42.tif
lesotho,2014,135,-29.89984893798828,27.667686462402344,24,-0.49875215,-29_8_27_66.tif
lesotho,2014,136,-29.964893341064453,28.13605690002441,25,-0.43531755,-29_9_28_13.tif
lesotho,2014,137,-29.956361770629883,27.76510238647461,25,-0.6853101,-29_9_27_76.tif
lesotho,2014,138,-30.401626586914062,27.702354431152344,24,0.5850291,-30_4_27_70.tif
lesotho,2014,139,-29.82623672485352,27.258522033691406,25,1.1936147,-29_8_27_25.tif
lesotho,2014,140,-29.075000762939453,29.11344337463379,23,-1.1549957,-29_0_29_11.tif
lesotho,2014,141,-28.76347923278809,28.24343490600586,25,1.1705968,-28_7_28_24.tif
lesotho,2014,142,-29.19820785522461,28.82090187072754,24,-0.7296655,-29_1_28_82.tif
lesotho,2014,143,-29.807626724243164,27.22749328613281,23,1.006224,-29_8_27_22.tif
lesotho,2014,144,-29.180070877075195,29.18837547302246,25,-1.0649472,-29_1_29_18.tif
lesotho,2014,145,-29.26376914978028,28.96895217895508,24,-0.27604637,-29_2_28_96.tif
lesotho,2014,146,-29.15135955810547,28.48984909057617,24,-0.51425004,-29_1_28_48.tif
lesotho,2014,147,-28.767990112304688,28.480358123779297,25,1.0218338,-28_7_28_48.tif
lesotho,2014,148,-28.781280517578125,28.254356384277344,24,0.40526497,-28_7_28_25.tif
lesotho,2014,149,-28.9156436920166,27.9216537475586,24,1.0039283,-28_9_27_92.tif
lesotho,2014,150,-29.885854721069336,28.41715431213379,25,-0.6073842,-29_8_28_41.tif
lesotho,2014,151,-28.88815116882324,27.93154525756836,23,0.90832096,-28_8_27_93.tif
lesotho,2014,152,-28.89341354370117,27.90890312194824,25,0.24137238,-28_8_27_90.tif
lesotho,2014,153,-28.736547470092773,28.250837326049805,25,-0.13173687,-28_7_28_25.tif
lesotho,2014,154,-29.742374420166016,28.66779136657715,24,-0.68431664,-29_7_28_66.tif
lesotho,2014,155,-29.898860931396484,28.01532936096192,22,-0.28289962,-29_8_28_01.tif
lesotho,2014,156,-29.393125534057617,27.60150718688965,25,0.89371336,-29_3_27_60.tif
lesotho,2014,157,-28.71090507507324,28.390426635742188,25,-0.54101014,-28_7_28_39.tif
lesotho,2014,158,-30.10937118530273,28.69978141784668,23,0.82352835,-30_1_28_69.tif
lesotho,2014,159,-29.98667335510254,28.90341758728028,22,-0.98210096,-29_9_28_90.tif
lesotho,2014,160,-29.527925491333008,28.59903907775879,24,1.3121902,-29_5_28_59.tif
lesotho,2014,161,-29.026784896850582,28.22123146057129,20,0.52934426,-29_0_28_22.tif
lesotho,2014,162,-28.793607711791992,28.29207420349121,25,-0.20542495,-28_7_28_29.tif
lesotho,2014,163,-28.899168014526367,28.196258544921875,24,-0.051394157,-28_8_28_19.tif
lesotho,2014,164,-29.036108016967773,27.81685256958008,22,0.08788913,-29_0_27_81.tif
lesotho,2014,165,-29.46049690246582,27.73616981506348,25,0.6572196,-29_4_27_73.tif
lesotho,2014,166,-29.40708541870117,28.84832000732422,24,-0.45278692,-29_4_28_84.tif
lesotho,2014,167,-29.042911529541016,27.94964599609375,24,0.6851027,-29_0_27_94.tif
lesotho,2014,168,-29.19855117797852,29.07434463500977,23,-0.60750407,-29_1_29_07.tif
lesotho,2014,169,-30.06205368041992,27.31618309020996,25,0.36444142,-30_0_27_31.tif
lesotho,2014,170,-29.584396362304688,29.02586936950684,22,-0.56966764,-29_5_29_02.tif
lesotho,2014,171,-30.132064819335938,27.637733459472656,25,-0.79839706,-30_1_27_63.tif
lesotho,2014,172,-30.12366104125977,27.463722229003903,24,1.1066493,-30_1_27_46.tif
lesotho,2014,173,-29.29104423522949,27.52687644958496,24,1.635783,-29_2_27_52.tif
lesotho,2014,174,-29.278688430786133,28.96404266357422,25,-0.5273883,-29_2_28_96.tif
lesotho,2014,175,-30.42751884460449,27.717981338500977,24,0.10869429,-30_4_27_71.tif
lesotho,2014,176,-30.452890396118164,27.7815170288086,25,0.16749148,-30_4_27_78.tif
lesotho,2014,177,-29.371007919311523,28.960973739624023,19,-0.60352075,-29_3_28_96.tif
lesotho,2014,178,-29.338321685791016,27.514514923095703,25,0.69029707,-29_3_27_51.tif
lesotho,2014,179,-30.13379669189453,27.485105514526367,24,0.6784076,-30_1_27_48.tif
lesotho,2014,180,-30.12565994262696,28.67608070373535,25,0.040030148,-30_1_28_67.tif
lesotho,2014,181,-30.079317092895508,28.32772445678711,25,-0.3411323,-30_0_28_32.tif
lesotho,2014,182,-29.1932315826416,27.74556541442871,24,0.107580446,-29_1_27_74.tif
lesotho,2014,183,-29.428646087646484,28.763477325439453,24,-0.9643595,-29_4_28_76.tif
lesotho,2014,184,-30.265361785888672,27.38333320617676,25,-0.335241,-30_2_27_38.tif
lesotho,2014,185,-28.812049865722656,28.34929275512696,25,0.045762185,-28_8_28_34.tif
lesotho,2014,186,-29.71049118041992,27.42136573791504,22,0.8317105,-29_7_27_42.tif
lesotho,2014,187,-29.265121459960938,28.830785751342773,24,-0.4805271,-29_2_28_83.tif
lesotho,2014,188,-29.12956428527832,28.01367378234864,16,-0.045497127,-29_1_28_01.tif
lesotho,2014,189,-29.230260848999023,27.575183868408203,19,0.15135127,-29_2_27_57.tif
lesotho,2014,190,-29.353551864624023,27.4394474029541,23,0.85503185,-29_3_27_43.tif
lesotho,2014,191,-28.853988647460938,28.283111572265625,23,-0.16942446,-28_8_28_28.tif
lesotho,2014,192,-29.80397605895996,27.257646560668945,25,0.79211694,-29_8_27_25.tif
lesotho,2014,193,-29.429946899414062,28.01334953308105,24,-0.38190272,-29_4_28_01.tif
lesotho,2014,194,-30.4195613861084,27.71070671081543,24,1.5342344,-30_4_27_71.tif
lesotho,2014,195,-29.74486541748047,27.171274185180664,20,0.10080275,-29_7_27_17.tif
lesotho,2014,196,-29.08414459228516,28.07209014892578,24,-0.42339998,-29_0_28_07.tif
lesotho,2014,197,-29.342668533325195,27.524206161499023,24,1.0094169,-29_3_27_52.tif
lesotho,2014,198,-30.016094207763672,28.61553382873535,22,-0.39452952,-30_0_28_61.tif
lesotho,2014,199,-28.932043075561523,27.758602142333984,22,0.39915207,-28_9_27_75.tif
lesotho,2014,200,-29.280447006225582,29.14388656616211,23,-0.5906166,-29_2_29_14.tif
lesotho,2014,201,-29.740339279174805,27.282455444335938,25,0.89116746,-29_7_27_28.tif
lesotho,2014,202,-29.91797065734864,27.21316719055176,21,0.16343601,-29_9_27_21.tif
lesotho,2014,203,-29.13058853149414,27.878049850463867,24,0.4725896,-29_1_27_87.tif
lesotho,2014,204,-30.15986633300781,27.466466903686523,25,0.98989725,-30_1_27_46.tif
lesotho,2014,205,-28.649614334106445,28.40862846374512,23,-0.19322622,-28_6_28_40.tif
lesotho,2014,206,-29.355697631835938,27.845842361450195,22,-0.06568178,-29_3_27_84.tif
lesotho,2014,207,-29.3836669921875,29.179079055786133,23,-0.43589774,-29_3_29_17.tif
lesotho,2014,208,-29.508575439453125,28.67441177368164,23,-0.96672195,-29_5_28_67.tif
lesotho,2014,209,-29.04047584533692,27.918169021606445,24,0.14990008,-29_0_27_91.tif
lesotho,2014,210,-29.30858039855957,29.02018165588379,24,-0.1091872,-29_3_29_02.tif
lesotho,2014,211,-29.53636932373047,28.58099174499512,24,0.55408645,-29_5_28_58.tif
lesotho,2014,212,-28.9978084564209,27.95963478088379,24,1.0940857,-28_9_27_95.tif
lesotho,2014,213,-30.173646926879883,27.431909561157227,23,1.3939879,-30_1_27_43.tif
lesotho,2014,214,-29.685747146606445,28.35546875,24,-0.55194116,-29_6_28_35.tif
lesotho,2014,215,-29.16644096374512,28.067371368408203,23,-0.09341547,-29_1_28_06.tif
lesotho,2014,216,-29.32755470275879,27.51014518737793,25,1.022394,-29_3_27_51.tif
lesotho,2014,217,-30.431316375732425,28.010910034179688,25,-0.56267846,-30_4_28_01.tif
lesotho,2014,218,-29.08893585205078,27.83053970336914,25,0.44417894,-29_0_27_83.tif
lesotho,2014,219,-30.095521926879883,27.46198844909668,24,1.2387742,-30_0_27_46.tif
lesotho,2014,220,-28.71870231628418,28.382644653320312,25,0.00037246072,-28_7_28_38.tif
lesotho,2014,221,-28.637393951416016,28.50293159484864,24,-0.49036118,-28_6_28_50.tif
lesotho,2014,222,-29.339529037475582,27.47050094604492,22,0.91052157,-29_3_27_47.tif
lesotho,2014,223,-29.510238647460938,27.86845016479492,23,-0.44985542,-29_5_27_86.tif
lesotho,2014,224,-29.319379806518555,27.484907150268555,23,1.9881258,-29_3_27_48.tif
lesotho,2014,225,-29.401485443115234,28.59617805480957,22,-0.3854864,-29_4_28_59.tif
lesotho,2014,226,-29.91664123535156,29.06285095214844,23,-0.53825045,-29_9_29_06.tif
lesotho,2014,227,-28.88764381408692,27.984350204467773,24,0.39209837,-28_8_27_98.tif
lesotho,2014,228,-28.88508987426757,28.569992065429688,22,-0.36953762,-28_8_28_56.tif
lesotho,2014,229,-30.007980346679688,28.391170501708984,25,-0.6605855,-30_0_28_39.tif
lesotho,2014,230,-29.117338180541992,29.02655982971192,29,-0.42467177,-29_1_29_02.tif
lesotho,2014,231,-29.59677505493164,27.224973678588867,23,0.1910084,-29_5_27_22.tif
lesotho,2014,232,-29.367721557617188,27.55272483825684,24,1.1580606,-29_3_27_55.tif
lesotho,2014,233,-29.772262573242188,28.393383026123047,24,-0.6902002,-29_7_28_39.tif
lesotho,2014,234,-30.408790588378903,27.719459533691406,25,1.5188273,-30_4_27_71.tif
lesotho,2014,235,-28.740663528442383,28.354177474975582,25,-0.30259377,-28_7_28_35.tif
lesotho,2014,236,-28.790647506713867,28.23297691345215,23,-0.13535023,-28_7_28_23.tif
lesotho,2014,237,-29.269155502319336,27.54338455200196,25,1.4485161,-29_2_27_54.tif
lesotho,2014,238,-28.8762264251709,27.9642391204834,22,0.31380162,-28_8_27_96.tif
lesotho,2014,239,-29.331661224365234,27.452348709106445,23,0.7621143,-29_3_27_45.tif
lesotho,2014,240,-29.26638412475586,27.544828414916992,24,1.099195,-29_2_27_54.tif
lesotho,2014,241,-29.56905746459961,27.58080291748047,24,-0.40750316,-29_5_27_58.tif
lesotho,2014,242,-30.022125244140625,28.519155502319336,22,-0.64784783,-30_0_28_51.tif
lesotho,2014,243,-30.02117729187012,28.665660858154297,21,0.20555778,-30_0_28_66.tif
lesotho,2014,245,-30.06632804870605,28.33987045288086,25,-0.59468776,-30_0_28_33.tif
lesotho,2014,246,-28.98673820495605,28.234487533569336,21,0.58303034,-28_9_28_23.tif
lesotho,2014,247,-29.48542213439941,29.0093994140625,22,-1.0519376,-29_4_29_00.tif
lesotho,2014,248,-29.67362594604492,27.44740295410156,24,0.120006815,-29_6_27_44.tif
lesotho,2014,249,-28.758451461791992,28.25458526611328,25,1.7795749,-28_7_28_25.tif
lesotho,2014,250,-28.7430477142334,28.57396125793457,25,-0.47033203,-28_7_28_57.tif
lesotho,2014,251,-28.696489334106445,28.51909828186035,25,-0.45966226,-28_6_28_51.tif
lesotho,2014,252,-29.357608795166016,27.52452087402344,22,1.0901582,-29_3_27_52.tif
lesotho,2014,253,-28.90985679626465,28.106996536254883,23,0.6405505,-28_9_28_10.tif
lesotho,2014,254,-29.28952980041504,27.557064056396484,25,1.430292,-29_2_27_55.tif
lesotho,2014,255,-29.520835876464844,28.62320899963379,25,1.5905712,-29_5_28_62.tif
lesotho,2014,256,-28.90904235839844,27.9365291595459,25,0.8460047,-28_9_27_93.tif
lesotho,2014,257,-28.76094436645508,28.44977760314941,24,0.14168948,-28_7_28_44.tif
lesotho,2014,258,-29.000951766967773,27.725101470947266,25,0.29905578,-29_0_27_72.tif
lesotho,2014,259,-29.393430709838867,28.504499435424805,24,-0.3791944,-29_3_28_50.tif
lesotho,2014,260,-28.91984748840332,28.03086471557617,24,-0.1807852,-28_9_28_03.tif
lesotho,2014,261,-29.36250877380371,27.52225875854492,24,1.3702029,-29_3_27_52.tif
lesotho,2014,262,-29.587236404418945,28.81206321716309,24,-0.6626909,-29_5_28_81.tif
lesotho,2014,263,-30.09479331970215,27.53948783874512,22,0.2794782,-30_0_27_53.tif
lesotho,2014,264,-29.346410751342773,27.496456146240234,22,0.78446615,-29_3_27_49.tif
lesotho,2014,265,-29.664026260375977,27.52418708801269,22,-0.50427604,-29_6_27_52.tif
lesotho,2014,266,-30.097719192504883,28.079479217529297,25,-0.483992,-30_0_28_07.tif
lesotho,2014,267,-29.724584579467773,28.752161026000977,24,-0.37024808,-29_7_28_75.tif
lesotho,2014,268,-28.866140365600582,28.05039978027344,18,1.1605656,-28_8_28_05.tif
lesotho,2014,269,-29.28606414794922,29.05940818786621,25,0.43473506,-29_2_29_05.tif
lesotho,2014,270,-29.530128479003903,28.285005569458008,24,0.587737,-29_5_28_28.tif
lesotho,2014,271,-29.622377395629883,28.23367118835449,23,-0.4187152,-29_6_28_23.tif
lesotho,2014,272,-29.411853790283203,29.0044002532959,25,-0.3815802,-29_4_29_00.tif
lesotho,2014,273,-29.458717346191406,28.890289306640625,21,-1.0416654,-29_4_28_89.tif
lesotho,2014,274,-30.10630989074707,28.2745304107666,25,-0.31344205,-30_1_28_27.tif
lesotho,2014,275,-29.91954231262207,27.593822479248047,22,-0.24644409,-29_9_27_59.tif
lesotho,2014,276,-29.871675491333008,28.59490776062012,22,-0.45849162,-29_8_28_59.tif
lesotho,2014,277,-29.32562828063965,28.41527366638184,22,-0.15516645,-29_3_28_41.tif
lesotho,2014,278,-29.82167625427246,27.26087760925293,25,0.882977,-29_8_27_26.tif
lesotho,2014,279,-30.082988739013672,28.773242950439453,22,-0.5488464,-30_0_28_77.tif
lesotho,2014,280,-28.89756965637207,27.91421699523925,25,0.615686,-28_8_27_91.tif
lesotho,2014,281,-29.8415470123291,29.066240310668945,21,-0.53918666,-29_8_29_06.tif
lesotho,2014,282,-29.17068862915039,28.67425346374512,25,-0.8040155,-29_1_28_67.tif
lesotho,2014,283,-29.82787704467773,27.54359245300293,24,-0.06791979,-29_8_27_54.tif
lesotho,2014,284,-29.78046607971192,27.55628776550293,21,-0.7876128,-29_7_27_55.tif
lesotho,2014,285,-29.306161880493164,29.052602767944336,25,0.77678883,-29_3_29_05.tif
lesotho,2014,286,-29.28544044494629,29.07781410217285,25,0.9223537,-29_2_29_07.tif
lesotho,2014,287,-29.93117332458496,28.74685287475586,21,-0.26222017,-29_9_28_74.tif
lesotho,2014,288,-29.97268486022949,27.29650115966797,23,-0.2212349,-29_9_27_29.tif
lesotho,2014,289,-28.77448272705078,28.2470703125,25,1.251206,-28_7_28_24.tif
lesotho,2014,290,-29.31651496887207,27.49419212341309,19,0.79498976,-29_3_27_49.tif
lesotho,2014,291,-29.301908493041992,27.516212463378903,25,0.36726126,-29_3_27_51.tif
lesotho,2014,292,-30.58881187438965,27.77568626403809,23,-0.64102477,-30_5_27_77.tif
lesotho,2014,293,-29.833711624145508,27.2479305267334,25,1.2350898,-29_8_27_24.tif
lesotho,2014,294,-28.78470230102539,28.48099899291992,25,-0.25243816,-28_7_28_48.tif
lesotho,2014,295,-30.256750106811523,27.54831886291504,25,-0.28490296,-30_2_27_54.tif
