country,year,cluster,lat,lon,households,wealthpooled
democratic_republic_of_congo,2013,162,-5.688443183898926,21.21862030029297,34,-1.2108632
democratic_republic_of_congo,2013,163,-2.820605993270874,18.330347061157227,34,-0.57322973
democratic_republic_of_congo,2013,164,2.4129440784454346,19.36945915222168,34,-0.998507
democratic_republic_of_congo,2013,166,-6.2067389488220215,23.577136993408203,34,-0.4346636
democratic_republic_of_congo,2013,167,3.657505035400391,22.571962356567383,34,-1.1546593
democratic_republic_of_congo,2013,168,-6.497538089752197,22.161436080932617,34,-1.1569278
democratic_republic_of_congo,2013,169,1.486070990562439,30.15707778930664,34,-0.8872846
democratic_republic_of_congo,2013,170,1.8117330074310305,23.5560302734375,34,-0.99722916
democratic_republic_of_congo,2013,171,-3.1492249965667725,28.2857666015625,34,-0.6672081
democratic_republic_of_congo,2013,174,1.362086057662964,30.414623260498047,34,-0.25697586
democratic_republic_of_congo,2013,176,-5.71053409576416,22.33429527282715,34,-1.1374475
democratic_republic_of_congo,2013,178,-2.89863395690918,27.258285522460938,34,-1.1509671
democratic_republic_of_congo,2013,179,-1.479444980621338,28.10730361938477,34,-0.977614
democratic_republic_of_congo,2013,180,-5.837224006652832,13.473603248596191,34,0.8539082
democratic_republic_of_congo,2013,181,-4.29608678817749,27.10224914550781,34,-0.90857756
democratic_republic_of_congo,2013,182,-4.055584907531738,19.58914566040039,34,-0.7642366
democratic_republic_of_congo,2013,183,-1.274888038635254,18.0625228881836,34,-1.207338
democratic_republic_of_congo,2013,184,0.1366779953241348,23.39115524291992,34,-1.1766841
democratic_republic_of_congo,2013,185,-1.2418700456619265,28.88874053955078,34,-0.8922587
democratic_republic_of_congo,2013,186,-2.041109085083008,28.69106101989746,34,-0.9984488
democratic_republic_of_congo,2013,187,-5.898040771484375,22.40679931640625,34,-0.21644172
democratic_republic_of_congo,2013,188,-4.747201919555664,13.076898574829102,34,-1.0206951
democratic_republic_of_congo,2013,189,-5.172551155090332,12.980034828186035,34,-0.81449443
democratic_republic_of_congo,2013,190,-1.6018110513687134,27.83953285217285,34,-0.9782204
democratic_republic_of_congo,2013,191,-4.445218086242676,15.451764106750488,34,-0.16531357
democratic_republic_of_congo,2013,192,-4.3578290939331055,15.318845748901367,34,1.5284939
democratic_republic_of_congo,2013,193,-7.23749303817749,23.781658172607425,34,-0.63198
democratic_republic_of_congo,2013,194,-6.14434289932251,24.48237419128418,34,-0.6270035
democratic_republic_of_congo,2013,195,-4.616858959197998,28.06772994995117,34,-1.0293266
democratic_republic_of_congo,2013,196,-5.4503607749938965,21.11961555480957,34,-1.0072323
democratic_republic_of_congo,2013,197,-4.836140155792236,17.313997268676758,34,-1.0700105
democratic_republic_of_congo,2013,198,4.294957160949707,20.993711471557617,34,-0.23120025
democratic_republic_of_congo,2013,199,2.8047549724578857,20.83873176574707,34,-0.8854923
democratic_republic_of_congo,2013,200,3.372493028640747,23.89596939086914,34,-0.580874
democratic_republic_of_congo,2013,201,-3.870098114013672,26.82364845275879,34,-0.98466635
democratic_republic_of_congo,2013,202,2.410489082336426,18.899532318115234,34,-0.8854024
democratic_republic_of_congo,2013,203,0.0391639992594718,24.097766876220703,34,-0.83230877
democratic_republic_of_congo,2013,204,1.2960790395736694,20.046119689941406,34,-1.1777091
democratic_republic_of_congo,2013,205,-2.5809779167175293,26.65036964416504,34,-0.3823013
democratic_republic_of_congo,2013,206,-4.387896060943604,15.39808464050293,34,0.8595395
democratic_republic_of_congo,2013,207,-5.852901935577393,17.256013870239258,34,-0.9545163
democratic_republic_of_congo,2013,209,-2.284235954284668,17.661529541015625,34,-1.2141892
democratic_republic_of_congo,2013,210,-5.349279880523682,16.644729614257812,33,-1.0433741
democratic_republic_of_congo,2013,211,-4.37725305557251,15.314785957336426,33,1.2149732
democratic_republic_of_congo,2013,212,3.2513349056243896,18.700870513916016,34,-1.010525
democratic_republic_of_congo,2013,213,-5.022059917449951,27.01215934753418,33,-0.9128085
democratic_republic_of_congo,2013,215,2.791433095932007,27.61685943603516,33,-0.72396094
democratic_republic_of_congo,2013,216,-8.70010757446289,28.553165435791016,34,-1.0963942
democratic_republic_of_congo,2013,217,-4.5766801834106445,18.477495193481445,34,-0.8708312
democratic_republic_of_congo,2013,218,-4.398045063018799,15.412567138671877,33,1.2165154
democratic_republic_of_congo,2013,219,2.145819902420044,21.496845245361328,34,-0.80172443
democratic_republic_of_congo,2013,220,-6.072527885437012,22.731727600097656,34,-0.98991036
democratic_republic_of_congo,2013,221,-3.530395030975342,17.29522132873535,34,-1.2342256
democratic_republic_of_congo,2013,223,-12.254793167114258,27.639080047607425,34,-0.37587473
democratic_republic_of_congo,2013,224,3.310352087020874,30.233333587646484,34,-0.8168165
democratic_republic_of_congo,2013,225,-5.940807819366455,22.3369255065918,34,-0.8667931
democratic_republic_of_congo,2013,226,-9.210253715515137,25.85645866394043,34,-0.4246253
democratic_republic_of_congo,2013,227,-1.6481540203094482,20.748125076293945,34,-1.1536303
democratic_republic_of_congo,2013,228,-7.153998851776123,23.49712562561035,34,-0.8683741
democratic_republic_of_congo,2013,229,1.480815052986145,30.460399627685547,34,-0.8210615
democratic_republic_of_congo,2013,231,-4.56415319442749,20.18366432189941,34,-1.1039621
democratic_republic_of_congo,2013,232,-5.211905956268311,15.375346183776855,34,-1.0366703
democratic_republic_of_congo,2013,233,-0.2039469927549362,29.158048629760746,34,-0.8303675
democratic_republic_of_congo,2013,234,-4.348708152770996,20.606735229492188,34,-0.7209866
democratic_republic_of_congo,2013,235,-6.055202007293701,19.04810905456543,34,-0.94171566
democratic_republic_of_congo,2013,236,-2.539011001586914,28.750497817993164,34,-0.9074938
democratic_republic_of_congo,2013,237,0.5065630078315735,29.38901138305664,34,-0.7508816
democratic_republic_of_congo,2013,238,-9.459582328796388,25.914888381958008,34,-0.9443719
democratic_republic_of_congo,2013,239,4.1615891456604,21.908203125,34,-0.76760334
democratic_republic_of_congo,2013,242,-4.624194145202637,14.169319152832031,34,-0.81793755
democratic_republic_of_congo,2013,243,-4.35532283782959,15.233769416809082,34,1.2005256
democratic_republic_of_congo,2013,244,-9.80711841583252,22.718181610107425,34,-1.252751
democratic_republic_of_congo,2013,245,-3.334810972213745,28.11968994140625,34,-0.8516773
democratic_republic_of_congo,2013,246,-3.310204029083252,24.04801368713379,34,-1.0667492
democratic_republic_of_congo,2013,247,-4.4660749435424805,19.375537872314453,34,-0.8924391
democratic_republic_of_congo,2013,248,1.5927269458770752,25.336811065673828,34,-1.1299901
democratic_republic_of_congo,2013,249,-6.126530170440674,23.564292907714844,34,0.1989941
democratic_republic_of_congo,2013,250,-8.735630989074707,24.98495864868164,34,0.4049526
democratic_republic_of_congo,2013,251,-11.764496803283691,27.232532501220703,34,1.3447337
democratic_republic_of_congo,2013,252,-6.211001873016357,23.39329719543457,34,-0.6286619
democratic_republic_of_congo,2013,253,-5.721333026885986,26.124481201171875,34,-1.1533283
democratic_republic_of_congo,2013,254,-6.24907922744751,23.15066719055176,34,-1.1776818
democratic_republic_of_congo,2013,255,-8.560620307922363,25.912952423095703,34,-0.9502224
democratic_republic_of_congo,2013,256,1.3695319890975952,29.513334274291992,34,-0.8752582
democratic_republic_of_congo,2013,257,-5.464975833892822,15.370089530944824,34,-0.96927
democratic_republic_of_congo,2013,258,-11.16817569732666,26.88778305053711,34,-1.1063762
democratic_republic_of_congo,2013,259,-6.932566165924072,25.699087142944336,33,-1.0871261
democratic_republic_of_congo,2013,261,-4.326207160949707,15.326009750366213,32,1.3857068
democratic_republic_of_congo,2013,262,-6.471084117889404,16.804317474365234,34,-0.9535007
democratic_republic_of_congo,2013,264,-10.961990356445312,26.726213455200195,34,-0.33941862
democratic_republic_of_congo,2013,265,-5.946134090423584,28.027841567993164,34,-0.45458913
democratic_republic_of_congo,2013,266,-6.110497951507568,23.617340087890625,34,-0.23583542
democratic_republic_of_congo,2013,267,-4.522840976715088,14.100361824035645,34,-0.7391578
democratic_republic_of_congo,2013,268,-3.2380449771881104,18.09239387512207,34,-1.0431427
democratic_republic_of_congo,2013,269,-0.574720025062561,21.98195075988769,34,-1.1203644
democratic_republic_of_congo,2013,270,-1.4705829620361328,26.445709228515625,34,-0.3714513
democratic_republic_of_congo,2013,271,-4.0593438148498535,16.95717430114746,34,-1.1154816
democratic_republic_of_congo,2013,272,2.988879919052124,30.60226821899414,34,-0.5371095
democratic_republic_of_congo,2013,273,-4.934852123260498,14.135209083557127,33,-0.11852608
democratic_republic_of_congo,2013,274,2.208950996398926,31.189712524414062,34,-0.5448105
democratic_republic_of_congo,2013,275,-2.897977113723755,28.6556396484375,34,-0.8114273
democratic_republic_of_congo,2013,276,4.0924811363220215,22.509265899658203,34,-0.8130232
democratic_republic_of_congo,2013,277,-2.223723888397217,25.6516342163086,33,-0.95221835
democratic_republic_of_congo,2013,278,0.2618730068206787,29.251575469970703,34,-0.8286727
democratic_republic_of_congo,2013,279,-2.331243991851806,28.78616142272949,34,-1.0215309
democratic_republic_of_congo,2013,280,0.7865089774131775,20.605199813842773,34,-1.1514065
democratic_republic_of_congo,2013,281,-4.437264919281006,26.65918159484864,34,-0.5178635
democratic_republic_of_congo,2013,282,4.261393070220947,18.640026092529297,34,-1.0981297
democratic_republic_of_congo,2013,283,-6.117369174957275,24.53688621520996,34,-1.0368546
democratic_republic_of_congo,2013,284,-5.807474136352539,13.058311462402344,34,0.3521504
democratic_republic_of_congo,2013,285,-0.7286970019340515,18.13553047180176,34,-0.6464641
democratic_republic_of_congo,2013,286,-6.723434925079346,23.95720672607422,33,-0.5642666
democratic_republic_of_congo,2013,287,-4.367844104766846,15.292474746704102,34,1.3623375
democratic_republic_of_congo,2013,288,-2.514266967773437,28.49744033813477,34,-1.1794052
democratic_republic_of_congo,2013,289,-6.468398094177246,22.84934425354004,34,-0.55952084
democratic_republic_of_congo,2013,290,-3.963922023773194,29.027000427246094,34,-1.029662
democratic_republic_of_congo,2013,291,-7.183306217193604,23.70577812194824,34,-0.26154613
democratic_republic_of_congo,2013,292,-6.190060138702393,28.0626277923584,34,-0.943167
democratic_republic_of_congo,2013,293,-1.6627490520477295,29.194223403930664,34,0.60128605
democratic_republic_of_congo,2013,294,-5.917017936706543,22.38885307312012,34,-0.83664256
democratic_republic_of_congo,2013,295,-4.231013774871826,22.679725646972656,34,-1.1431994
democratic_republic_of_congo,2013,296,-5.650047779083252,25.70590209960937,34,-1.1623367
democratic_republic_of_congo,2013,297,-0.7532709836959839,18.122209548950195,32,-0.9102903
democratic_republic_of_congo,2013,298,2.644160032272339,27.33725929260254,34,-1.1058449
democratic_republic_of_congo,2013,300,-0.6017600297927856,22.293079376220703,34,-0.9021594
democratic_republic_of_congo,2013,301,-4.348529815673828,15.21906280517578,34,1.325481
democratic_republic_of_congo,2013,302,-2.75677490234375,22.592029571533203,32,-1.0684844
democratic_republic_of_congo,2013,303,-5.363080978393555,27.151456832885746,34,-1.0799179
democratic_republic_of_congo,2013,304,-4.331500053405762,15.300681114196776,34,1.2626776
democratic_republic_of_congo,2013,305,-3.176500082015991,29.106016159057617,34,-1.1299125
democratic_republic_of_congo,2013,306,3.1807661056518555,27.23043632507324,34,-0.7236116
democratic_republic_of_congo,2013,307,2.512463092803955,22.37111091613769,34,-0.939229
democratic_republic_of_congo,2013,308,-1.6290349960327148,27.109588623046875,34,-0.88964874
democratic_republic_of_congo,2013,309,-6.73902702331543,23.96684837341309,33,-0.56340474
democratic_republic_of_congo,2013,310,1.144158959388733,23.59711647033692,34,-0.87685347
democratic_republic_of_congo,2013,311,-5.853857040405273,16.182401657104492,34,-1.0749584
democratic_republic_of_congo,2013,312,4.584437847137451,23.428800582885746,33,-0.9162889
democratic_republic_of_congo,2013,313,-2.8301100730896,18.391740798950195,34,-0.98173213
democratic_republic_of_congo,2013,314,-3.58868408203125,26.6822566986084,34,-0.69206643
democratic_republic_of_congo,2013,315,-6.319712162017822,23.86319923400879,34,-0.8522301
democratic_republic_of_congo,2013,316,-10.72999668121338,25.46571922302246,34,-0.14347138
democratic_republic_of_congo,2013,317,-4.35551118850708,15.32896900177002,33,1.851208
democratic_republic_of_congo,2013,318,-2.9614570140838623,25.906776428222656,34,0.01789885
democratic_republic_of_congo,2013,320,-2.93802809715271,25.91130828857422,33,-0.21372621
democratic_republic_of_congo,2013,321,-4.377233982086182,15.318821907043455,33,1.0813162
democratic_republic_of_congo,2013,322,-0.5979869961738586,21.08083724975586,34,-0.8721576
democratic_republic_of_congo,2013,324,-6.169798851013184,27.56189346313477,34,-1.15663
democratic_republic_of_congo,2013,325,-4.379510879516602,15.30966091156006,34,1.321252
democratic_republic_of_congo,2013,326,0.5143600106239319,25.22401428222656,34,0.50967395
democratic_republic_of_congo,2013,327,-2.507844924926758,28.85340881347656,33,1.5610058
democratic_republic_of_congo,2013,328,-4.412052154541016,28.769926071166992,34,-1.0083779
democratic_republic_of_congo,2013,329,-4.765193939208984,22.5920639038086,34,-1.0200899
democratic_republic_of_congo,2013,330,-2.8632490634918213,28.99313735961914,34,-0.41108575
democratic_republic_of_congo,2013,331,-4.585394859313965,25.192502975463867,34,-0.99588346
democratic_republic_of_congo,2013,332,-0.1717790067195892,29.242111206054688,34,-0.23192856
democratic_republic_of_congo,2013,333,-4.839300155639648,21.57925605773925,34,-0.72656417
democratic_republic_of_congo,2013,334,-4.385414123535156,15.26699924468994,33,0.9399613
democratic_republic_of_congo,2013,335,3.6658570766448975,30.338905334472656,34,-0.88495916
democratic_republic_of_congo,2013,337,-6.404643058776856,23.16827392578125,34,-0.96729946
democratic_republic_of_congo,2013,338,-6.756333827972412,19.597925186157227,33,-1.1487437
democratic_republic_of_congo,2013,339,4.378539085388184,19.99591064453125,34,-1.2186657
democratic_republic_of_congo,2013,341,1.2443549633026123,21.81138229370117,34,-1.2028108
democratic_republic_of_congo,2013,342,1.9840129613876345,22.17632293701172,34,-1.0729764
democratic_republic_of_congo,2013,344,-5.7322258949279785,16.056764602661133,34,-0.9722374
democratic_republic_of_congo,2013,345,-1.7082459926605225,28.73240089416504,34,-1.1012777
democratic_republic_of_congo,2013,346,-0.7879660129547119,26.437700271606445,34,-1.0152861
democratic_republic_of_congo,2013,347,-4.647497177124023,27.1924057006836,34,-0.9571536
democratic_republic_of_congo,2013,348,-2.6165759563446045,28.74517822265625,34,-0.98440707
democratic_republic_of_congo,2013,349,-5.889153003692627,22.372390747070312,34,-1.0158315
democratic_republic_of_congo,2013,350,-4.4346771240234375,15.303573608398438,34,0.83457106
democratic_republic_of_congo,2013,351,-0.3814769983291626,23.951311111450195,34,-0.9847826
democratic_republic_of_congo,2013,352,-4.419013023376465,15.282931327819824,34,1.2062601
democratic_republic_of_congo,2013,353,1.7550359964370728,21.451770782470703,34,-1.0096049
democratic_republic_of_congo,2013,354,-3.015876054763794,16.93862533569336,34,-0.7755405
democratic_republic_of_congo,2013,355,2.8727989196777344,20.11579132080078,34,-0.95045835
democratic_republic_of_congo,2013,356,-5.746581077575684,19.496700286865234,34,-0.9124344
democratic_republic_of_congo,2013,357,4.165098190307617,27.541831970214844,34,-0.8947546
democratic_republic_of_congo,2013,358,-4.66203498840332,14.169059753417969,34,-0.83118063
democratic_republic_of_congo,2013,359,-9.863970756530762,26.995513916015625,33,-0.7947656
democratic_republic_of_congo,2013,360,2.776866912841797,26.73254776000977,33,-0.91363484
democratic_republic_of_congo,2013,361,-5.579412937164307,17.725534439086914,34,-1.065519
democratic_republic_of_congo,2013,362,-4.803524017333984,17.038616180419922,34,-0.5547929
democratic_republic_of_congo,2013,363,-3.829700946807861,24.874099731445312,34,-1.0015382
democratic_republic_of_congo,2013,364,0.2123869955539703,29.06527137756348,34,-0.84744644
democratic_republic_of_congo,2013,366,-9.929277420043944,24.6212100982666,34,-1.034131
democratic_republic_of_congo,2013,367,2.65470290184021,20.86545181274414,34,-1.1375335
democratic_republic_of_congo,2013,368,-3.3126320838928223,17.401216506958008,34,-0.4770869
democratic_republic_of_congo,2013,369,-2.203974962234497,28.993288040161133,34,-0.5517889
democratic_republic_of_congo,2013,370,-4.405808925628662,15.38264274597168,34,1.0711513
democratic_republic_of_congo,2013,372,2.225635051727295,23.140567779541016,34,-0.97979504
democratic_republic_of_congo,2013,374,-4.179121017456055,26.88941764831543,34,-0.9504471
democratic_republic_of_congo,2013,375,1.2333110570907593,21.63669776916504,34,-1.1715089
democratic_republic_of_congo,2013,376,-4.950160980224609,12.960851669311523,34,-0.6786575
democratic_republic_of_congo,2013,377,-4.968923091888428,23.422473907470703,34,-0.30217284
democratic_republic_of_congo,2013,378,-4.141378879547119,28.254369735717773,34,-0.8360474
democratic_republic_of_congo,2013,379,-6.14280891418457,20.590944290161133,34,-1.1357206
democratic_republic_of_congo,2013,380,-4.41471004486084,15.334627151489258,34,0.7116408
democratic_republic_of_congo,2013,381,-6.869602203369141,20.97492790222168,34,-1.1206026
democratic_republic_of_congo,2013,382,-6.1424479484558105,24.486940383911133,33,-0.5609795
democratic_republic_of_congo,2013,383,-2.521636962890625,27.29887008666992,34,-0.870102
democratic_republic_of_congo,2013,385,-6.5433220863342285,22.24199867248535,34,-0.91785234
democratic_republic_of_congo,2013,386,-3.8697409629821777,22.22137260437012,32,-1.1675463
democratic_republic_of_congo,2013,387,-7.367618083953857,29.815013885498047,34,-0.6590703
democratic_republic_of_congo,2013,388,-4.578736782073975,18.686908721923828,34,-0.82125014
democratic_republic_of_congo,2013,389,-6.2307868003845215,18.496448516845703,34,-1.09676
democratic_republic_of_congo,2013,390,3.5239410400390625,25.72452163696289,33,-1.0692425
democratic_republic_of_congo,2013,391,-4.426708221435547,26.67378807067871,34,-0.83305776
democratic_republic_of_congo,2013,392,1.5810309648513794,30.25009727478028,34,0.3558978
democratic_republic_of_congo,2013,393,2.81536602973938,22.417335510253903,34,-1.0233777
democratic_republic_of_congo,2013,394,-1.1865299940109253,23.23477935791016,34,-1.0363072
democratic_republic_of_congo,2013,395,-1.1661059856414795,28.21255683898925,34,-0.57900476
democratic_republic_of_congo,2013,396,-9.96388339996338,25.97249984741211,34,0.128605
democratic_republic_of_congo,2013,397,-6.451840877532959,21.32401657104492,34,-1.0724517
democratic_republic_of_congo,2013,398,-11.649969100952148,27.534542083740234,34,1.1475244
democratic_republic_of_congo,2013,399,-2.9752020835876465,25.943443298339844,34,-0.35968032
democratic_republic_of_congo,2013,400,2.435441017150879,21.8038330078125,34,-1.0572191
democratic_republic_of_congo,2013,401,-6.141427040100098,23.599592208862305,34,-0.03806314
democratic_republic_of_congo,2013,402,-5.341996192932129,14.218269348144531,34,-0.8795001
democratic_republic_of_congo,2013,403,-6.513172149658203,17.256071090698242,34,-1.1377096
democratic_republic_of_congo,2013,404,-4.381173133850098,15.281442642211914,34,0.90959275
democratic_republic_of_congo,2013,405,-6.11395788192749,23.560073852539062,34,-0.18615428
democratic_republic_of_congo,2013,406,3.45841908454895,25.67406463623047,32,-1.0176692
democratic_republic_of_congo,2013,407,3.4846749305725098,29.01892471313477,34,-0.98465466
democratic_republic_of_congo,2013,408,-4.066918849945068,26.25553703308105,34,-1.0730476
democratic_republic_of_congo,2013,409,1.759390950202942,20.395902633666992,34,-1.057127
democratic_republic_of_congo,2013,410,-4.771755218505859,17.903060913085938,34,-0.3869982
democratic_republic_of_congo,2013,411,3.74606990814209,20.509206771850582,34,-1.1961486
democratic_republic_of_congo,2013,412,-4.334399223327637,15.316635131835938,33,1.7497916
democratic_republic_of_congo,2013,413,3.362963914871216,20.936229705810547,34,-1.1674392
democratic_republic_of_congo,2013,414,-7.84351110458374,26.67837142944336,34,-0.90197915
democratic_republic_of_congo,2013,415,1.620995044708252,19.11379814147949,33,-0.68279696
democratic_republic_of_congo,2013,416,-7.331683158874512,25.571508407592773,34,-0.47022358
democratic_republic_of_congo,2013,417,0.6933429837226868,29.51377487182617,34,-0.5074503
democratic_republic_of_congo,2013,418,-10.468598365783691,23.13796043395996,34,-1.1187217
democratic_republic_of_congo,2013,419,-10.32474136352539,27.023202896118164,34,-1.0271657
democratic_republic_of_congo,2013,420,-6.718535900115967,26.940183639526367,34,-0.95056427
democratic_republic_of_congo,2013,421,-5.825555801391602,12.899975776672363,34,-0.98361653
democratic_republic_of_congo,2013,422,-6.1125078201293945,23.60823631286621,34,-0.114227474
democratic_republic_of_congo,2013,423,-7.065889835357666,23.962276458740234,34,-1.2587281
democratic_republic_of_congo,2013,424,-6.418673992156982,17.0086727142334,34,-1.1314644
democratic_republic_of_congo,2013,425,-7.41572904586792,17.789886474609375,33,-1.1077747
democratic_republic_of_congo,2013,426,-0.942305028438568,26.99618148803711,34,-1.0417717
democratic_republic_of_congo,2013,427,-6.110575199127197,23.58288955688477,34,0.21719149
democratic_republic_of_congo,2013,428,-2.50082802772522,28.835634231567383,34,0.6166939
democratic_republic_of_congo,2013,429,3.717773914337158,25.3937931060791,34,-1.0754557
democratic_republic_of_congo,2013,431,2.16425895690918,30.92082405090332,34,-0.7417126
democratic_republic_of_congo,2013,432,-4.3621931076049805,15.283001899719238,34,1.4136515
democratic_republic_of_congo,2013,433,-6.198031902313232,19.257837295532227,33,-1.1713299
democratic_republic_of_congo,2013,434,2.805501937866211,18.98559761047364,34,-1.0805037
democratic_republic_of_congo,2013,435,-4.583721160888672,16.988903045654297,34,-0.9702358
democratic_republic_of_congo,2013,436,-5.15055513381958,13.462871551513672,34,-0.95241904
democratic_republic_of_congo,2013,437,-4.418857097625732,15.381296157836914,34,0.81323135
democratic_republic_of_congo,2013,438,-5.342877864837647,13.241548538208008,34,-0.8620378
democratic_republic_of_congo,2013,439,-6.679850101470947,23.86345291137696,33,-0.8184445
democratic_republic_of_congo,2013,440,-4.8722968101501465,23.254478454589844,34,-0.85654515
democratic_republic_of_congo,2013,442,-7.82814884185791,26.904022216796875,33,-1.2515591
democratic_republic_of_congo,2013,443,-11.70628833770752,27.455825805664062,33,0.91256326
democratic_republic_of_congo,2013,445,-5.54423713684082,14.659961700439451,34,-0.56713146
democratic_republic_of_congo,2013,446,-6.99919319152832,23.437198638916016,34,-0.45402002
democratic_republic_of_congo,2013,447,-6.515007019042969,24.13065528869629,34,-1.1398666
democratic_republic_of_congo,2013,448,-3.680731058120728,23.766128540039062,33,-1.096295
democratic_republic_of_congo,2013,449,-5.701714038848877,16.60196304321289,34,-0.76063895
democratic_republic_of_congo,2013,451,-1.925145030021668,16.528297424316406,34,-1.0424885
democratic_republic_of_congo,2013,452,-1.2886840105056765,28.76759147644043,34,-1.1322461
democratic_republic_of_congo,2013,453,-3.3896429538726807,29.14057159423828,34,0.02340082
democratic_republic_of_congo,2013,454,-5.371277809143066,27.62398910522461,34,-1.0420703
democratic_republic_of_congo,2013,455,-3.183793067932129,28.381696701049805,34,-0.9946858
democratic_republic_of_congo,2013,456,2.767993927001953,27.62426376342773,32,-0.3393133
democratic_republic_of_congo,2013,457,-7.214941024780273,23.74054718017578,34,-0.5932468
democratic_republic_of_congo,2013,458,-3.750767946243286,26.619768142700195,34,-0.91968924
democratic_republic_of_congo,2013,459,-5.830457210540772,13.46225929260254,34,0.8394968
democratic_republic_of_congo,2013,460,2.7459750175476074,23.78583335876465,34,-0.6805196
democratic_republic_of_congo,2013,461,-6.124174118041992,23.414548873901367,34,-1.0666003
democratic_republic_of_congo,2013,462,-3.5495729446411133,23.568130493164062,34,-0.85854447
democratic_republic_of_congo,2013,463,-4.08751106262207,15.527308464050291,34,0.5653489
democratic_republic_of_congo,2013,464,-5.260416030883789,23.225143432617188,34,-1.0750359
democratic_republic_of_congo,2013,465,-2.642293930053711,28.860843658447266,34,-0.9750721
democratic_republic_of_congo,2013,466,1.461225986480713,18.08853530883789,34,-0.93233854
democratic_republic_of_congo,2013,467,3.366455078125,20.892377853393555,34,-1.1387142
democratic_republic_of_congo,2013,468,-4.154181957244873,24.92156219482422,33,-1.0201871
democratic_republic_of_congo,2013,469,-2.8888840675354004,18.55961036682129,33,-0.8694823
democratic_republic_of_congo,2013,470,0.9606760144233704,22.799165725708008,34,-1.1765898
democratic_republic_of_congo,2013,471,3.557048082351685,20.4915828704834,34,-1.1658764
democratic_republic_of_congo,2013,472,3.640949964523315,18.64715385437012,34,-0.95729977
democratic_republic_of_congo,2013,474,-5.005031108856201,17.24725914001465,34,-0.9235615
democratic_republic_of_congo,2013,475,-5.13591194152832,22.16582679748535,34,-1.0980177
democratic_republic_of_congo,2013,476,-2.947000026702881,25.90165138244629,34,-0.23736304
democratic_republic_of_congo,2013,477,4.957884788513184,19.22300338745117,34,-1.069241
democratic_republic_of_congo,2013,478,-2.953118085861206,23.92329788208008,34,-1.0150888
democratic_republic_of_congo,2013,479,4.271366119384766,20.9607162475586,34,-0.46854702
democratic_republic_of_congo,2013,480,-4.413456916809082,15.365728378295898,34,1.181114
democratic_republic_of_congo,2013,481,-1.7670849561691284,18.45021247863769,34,-1.0241544
democratic_republic_of_congo,2013,483,-0.0067239999771118,18.2225341796875,34,-0.7436315
democratic_republic_of_congo,2013,484,1.8113559484481807,20.559703826904297,34,-1.0606965
democratic_republic_of_congo,2013,485,-4.396413803100586,17.384939193725586,34,-1.0388263
democratic_republic_of_congo,2013,486,3.04783296585083,29.5277099609375,34,-0.14768739
democratic_republic_of_congo,2013,487,-3.2640490531921387,29.19770812988281,34,-0.7100263
democratic_republic_of_congo,2013,488,2.2193729877471924,22.750732421875,34,-1.064542
democratic_republic_of_congo,2013,489,-3.9239261150360094,25.91257095336914,34,-0.6643369
democratic_republic_of_congo,2013,490,-4.392906188964844,15.39487361907959,34,1.3246202
democratic_republic_of_congo,2013,491,-6.138243198394775,23.620752334594727,34,-0.2950737
democratic_republic_of_congo,2013,492,-11.650924682617188,27.468212127685547,32,1.7096728
democratic_republic_of_congo,2013,493,4.12551212310791,22.833045959472656,34,-0.97287595
democratic_republic_of_congo,2013,494,-2.867428064346313,16.19695472717285,34,-1.0544223
democratic_republic_of_congo,2013,496,-8.024947166442871,23.95216178894043,34,-1.0509315
democratic_republic_of_congo,2013,497,-6.412643909454346,20.758848190307617,33,-0.7015047
democratic_republic_of_congo,2013,498,-10.689724922180176,25.44900321960449,34,0.9759212
democratic_republic_of_congo,2013,499,-4.605876922607422,20.63714027404785,34,-1.1717602
democratic_republic_of_congo,2013,500,0.4950200021266937,29.474878311157227,34,0.4395498
democratic_republic_of_congo,2013,501,-12.607145309448242,29.55239486694336,34,-0.90152466
democratic_republic_of_congo,2013,502,-7.297628879547119,27.36516761779785,34,-0.77627224
democratic_republic_of_congo,2013,503,-6.239233016967773,17.49677848815918,34,-1.1343361
democratic_republic_of_congo,2013,504,3.020951986312866,26.41166877746582,34,-0.9467198
democratic_republic_of_congo,2013,505,-4.989614963531494,16.544151306152344,34,-1.1332057
democratic_republic_of_congo,2013,506,-5.458828926086426,13.71945095062256,34,-0.8591118
democratic_republic_of_congo,2013,507,0.410082995891571,29.20968437194824,34,-0.81426305
democratic_republic_of_congo,2013,508,-1.9517500400543213,28.935487747192383,34,-1.0409653
democratic_republic_of_congo,2013,509,-6.402605056762695,20.80099868774414,34,-0.52650744
democratic_republic_of_congo,2013,510,-2.98121190071106,22.05281448364257,34,-1.2502167
democratic_republic_of_congo,2013,511,0.980542004108429,24.46654891967773,34,-0.9347824
democratic_republic_of_congo,2013,512,-8.513758659362793,26.31700325012207,34,-0.90068483
democratic_republic_of_congo,2013,513,-6.10512113571167,23.550670623779297,34,-0.34897205
democratic_republic_of_congo,2013,514,3.1311569213867188,30.52509117126465,34,-0.45315504
democratic_republic_of_congo,2013,516,3.248519897460937,27.976009368896484,34,-1.1007612
democratic_republic_of_congo,2013,517,-5.039807796478272,18.807029724121094,32,0.21053526
democratic_republic_of_congo,2013,519,-3.047800064086914,29.03736114501953,34,-0.7742045
